Client Id,age,job,own.house,dependents,marital,gender,work.exp,education,default,balance,housing,loan,credit.score,contact,credit.history,day,month,duration,campaign,pdays,previous,poutcome,Y
28785,38,blue-collar,1,3,,M,17,secondary,no,711,yes,no,43,cellular,good,24,feb,254,5,140,1,other,0
28786,60,admin.,1,3,married,F,13,secondary,no,106,no,no,89,unknown,critical,24,feb,137,1,187,4,success,1
28787,34,technician,0,4,married,F,18,tertiary,no,31,no,no,90,unknown,poor,24,feb,108,1,-1,0,unknown,0
28788,70,retired,1,4,married,M,4,primary,no,2346,no,no,86,unknown,unknown,24,feb,694,1,184,5,failure,1
28789,78,unknown,0,1,divorced,M,16,secondary,no,3219,no,no,84,unknown,very good,24,feb,151,1,-1,0,unknown,1
28790,61,unknown,0,1,married,F,14,tertiary,no,87,yes,no,81,cellular,very good,24,feb,190,2,-1,0,unknown,0
28791,52,admin.,1,1,single,M,12,unknown,no,2227,no,no,90,cellular,very good,24,feb,242,2,-1,0,unknown,1
28792,61,self-employed,1,0,,M,15,tertiary,no,6610,no,no,84,cellular,very good,24,feb,481,2,-1,0,unknown,1
28793,25,student,1,2,single,F,11,secondary,no,469,no,no,94,cellular,poor,24,feb,524,1,187,2,success,0
28794,77,retired,0,2,married,F,12,primary,no,680,no,no,,telephone,good,24,feb,513,2,89,7,failure,0
28795,46,admin.,0,1,,M,16,unknown,no,2033,no,no,55,cellular,poor,24,feb,99,2,86,5,failure,0
28796,64,retired,1,0,married,M,12,primary,no,1977,no,no,,cellular,good,24,feb,160,2,-1,0,unknown,0
28797,37,management,0,0,married,M,15,tertiary,no,255,no,no,89,cellular,unknown,24,feb,562,2,183,10,success,1
28798,33,services,0,0,single,F,14,secondary,no,1852,no,no,94,telephone,very good,25,feb,371,1,204,3,other,0
28799,71,entrepreneur,0,4,married,F,14,tertiary,no,15265,no,no,77,cellular,unknown,25,feb,865,1,192,2,failure,0
28800,,retired,0,0,married,M,14,unknown,no,1849,no,no,81,cellular,very good,25,feb,125,6,177,2,failure,0
28801,56,management,0,4,married,M,4,unknown,no,4623,no,no,86,cellular,good,25,feb,305,1,192,1,success,1
28802,59,technician,0,0,married,M,9,secondary,no,7766,yes,no,78,cellular,very good,25,feb,1422,1,461,1,failure,1
28803,22,student,0,1,,F,3,secondary,no,948,no,no,82,telephone,unknown,25,feb,169,1,191,3,success,1
28804,30,student,1,4,single,F,0,secondary,no,48,no,no,92,cellular,very good,25,feb,217,1,191,2,success,1
28805,66,management,1,4,married,M,14,unknown,no,2149,yes,no,89,cellular,very good,25,feb,98,1,87,10,failure,1
28806,,management,1,2,married,F,8,secondary,no,4,no,no,92,cellular,good,25,feb,511,5,125,4,failure,0
28807,36,management,1,1,single,F,3,tertiary,no,688,no,no,88,cellular,Poor,25,feb,293,3,268,2,failure,0
28808,74,retired,1,4,married,F,16,primary,no,1413,no,no,75,cellular,Poor,25,feb,385,2,-1,0,unknown,1
28809,,technician,0,4,married,F,16,secondary,no,241,no,yes,,unknown,good,26,feb,889,1,-1,0,unknown,0
28810,24,student,0,4,single,M,8,secondary,no,486,no,no,79,cellular,unknown,26,feb,281,2,270,2,other,0
28811,,technician,0,1,married,M,15,secondary,no,117,no,no,74,cellular,unknown,26,feb,959,3,186,6,success,1
28812,71,unknown,1,2,divorced,M,16,secondary,no,0,no,no,94,cellular,Poor,26,feb,771,1,171,1,success,1
28813,33,management,1,0,married,M,15,tertiary,no,71,no,no,74,cellular,good,26,feb,335,3,102,2,failure,1
28814,56,technician,0,1,married,M,14,secondary,no,1938,no,yes,91,cellular,unknown,26,feb,229,1,192,4,success,1
28815,34,self-employed,0,4,married,F,14,secondary,no,173,no,no,87,unknown,critical,26,feb,36,1,-1,0,unknown,0
28816,37,management,1,3,,M,10,tertiary,no,3654,no,no,88,cellular,critical,26,feb,262,1,274,2,other,0
28817,30,management,1,1,single,F,10,tertiary,no,5359,no,no,92,cellular,very good,26,feb,427,1,191,3,success,1
28818,27,unknown,0,3,single,F,10,unknown,no,23,no,no,93,cellular,poor,26,feb,590,2,-1,0,unknown,0
28819,48,technician,1,1,married,F,14,secondary,no,3519,no,yes,83,cellular,good,26,feb,229,1,60,2,failure,0
28820,67,retired,1,3,married,M,16,primary,no,8465,no,no,91,unknown,critical,26,feb,234,1,-1,0,unknown,0
28821,60,housemaid,0,0,,F,1,primary,no,211,no,no,90,cellular,very good,26,feb,480,2,189,1,failure,0
28822,57,unemployed,1,1,divorced,M,11,secondary,no,79,yes,no,93,unknown,verygood,1,mar,60,1,592,2,failure,0
28823,65,unemployed,1,2,married,M,17,secondary,no,3195,no,no,52,unknown,good,2,mar,904,1,-1,0,unknown,1
28824,37,management,1,1,married,F,11,tertiary,no,1113,no,no,88,cellular,unknown,2,mar,229,1,182,1,success,1
28825,28,blue-collar,0,1,single,F,18,secondary,no,-46,yes,no,54,cellular,unknown,2,mar,525,1,89,11,failure,1
28826,,admin.,0,1,,F,12,tertiary,no,8,no,yes,85,cellular,verygood,2,mar,107,1,-1,0,unknown,0
28827,27,technician,1,3,single,M,13,tertiary,no,1075,no,no,86,cellular,very good,2,mar,658,1,-1,0,unknown,1
28828,31,admin.,1,3,single,F,17,tertiary,no,4129,no,no,51,cellular,good,2,mar,105,1,182,1,failure,0
28829,,services,0,1,single,M,12,secondary,no,91,no,no,90,cellular,poor,2,mar,207,1,-1,0,unknown,1
28830,36,technician,1,4,single,M,11,secondary,no,1407,no,no,90,unknown,very good,2,mar,328,1,109,3,other,0
28831,51,technician,1,2,married,F,12,tertiary,no,0,no,no,92,cellular,critical,2,mar,539,2,-1,0,unknown,1
28832,56,retired,0,0,married,M,11,primary,no,1947,no,no,88,cellular,good,2,mar,225,2,123,5,failure,1
28833,47,technician,1,2,married,F,12,primary,no,235,no,no,92,cellular,verygood,2,mar,136,2,203,1,other,1
28834,,retired,0,3,divorced,F,9,tertiary,no,2,no,no,94,cellular,very good,2,mar,228,4,390,2,other,1
28835,40,unemployed,0,4,single,F,15,tertiary,no,7968,no,no,90,cellular,critical,2,mar,263,2,180,2,success,1
28836,,retired,0,2,divorced,M,17,primary,no,712,no,no,88,telephone,unknown,3,mar,557,1,-1,0,unknown,1
28837,29,student,1,0,single,M,15,unknown,no,7585,no,no,91,cellular,poor,3,mar,145,2,198,1,failure,1
28838,38,admin.,0,4,married,M,19,unknown,no,1559,no,no,92,cellular,very good,3,mar,136,2,280,1,failure,1
28839,34,admin.,1,2,married,M,15,secondary,no,5320,no,no,91,cellular,good,3,mar,114,6,467,5,other,0
28840,23,student,0,4,single,F,15,secondary,no,287,no,no,86,telephone,critical,3,mar,700,3,180,1,other,0
28841,66,unknown,0,3,divorced,F,13,primary,no,3701,no,no,47,telephone,good,3,mar,834,1,-1,0,unknown,1
28842,47,management,0,0,married,F,13,tertiary,no,0,yes,no,90,cellular,very good,4,mar,194,2,181,3,failure,0
28843,32,management,0,4,married,M,15,tertiary,no,2667,yes,no,74,cellular,poor,4,mar,251,1,181,4,failure,1
28844,42,unknown,0,4,married,F,7,tertiary,no,144,no,no,85,cellular,poor,4,mar,148,1,87,4,failure,1
28845,39,technician,0,3,married,F,9,tertiary,no,508,no,no,,cellular,unknown,4,mar,431,1,122,3,failure,0
28846,,management,0,0,married,F,11,tertiary,no,359,no,no,89,cellular,very good,4,mar,117,2,-1,0,unknown,0
28847,,housemaid,1,3,single,M,14,secondary,no,11494,no,no,59,telephone,unknown,4,mar,220,7,-1,0,unknown,0
28848,26,unknown,0,3,single,F,9,tertiary,no,760,yes,no,55,cellular,critical,4,mar,456,2,281,5,success,1
28849,73,retired,0,0,,M,3,secondary,no,1050,no,no,81,cellular,very good,4,mar,562,3,181,2,failure,1
28850,70,retired,1,0,divorced,F,16,secondary,no,6850,no,no,42,telephone,very good,5,mar,252,3,183,1,failure,0
28851,68,retired,1,3,married,M,16,tertiary,no,2820,no,no,85,unknown,very good,5,mar,158,1,92,3,success,0
28852,26,student,1,1,single,M,4,secondary,no,5296,no,no,,cellular,critical,5,mar,229,1,205,1,failure,1
28853,33,management,1,3,married,F,15,tertiary,no,1390,no,no,88,cellular,poor,5,mar,77,1,179,5,failure,0
28854,60,admin.,0,3,married,M,14,secondary,no,12980,no,no,86,cellular,very good,5,mar,115,1,-1,0,unknown,1
28855,25,blue-collar,1,3,single,M,17,secondary,no,509,no,no,,cellular,poor,5,mar,418,1,-1,0,unknown,1
28856,64,retired,1,3,married,F,15,tertiary,no,1644,no,no,96,telephone,poor,5,mar,341,4,179,4,success,1
28857,26,student,0,1,single,F,11,tertiary,no,294,no,no,91,cellular,poor,5,mar,87,1,91,2,success,1
28858,27,admin.,1,3,,F,14,secondary,no,3529,no,yes,93,cellular,unknown,5,mar,162,1,179,2,failure,0
28859,30,technician,1,2,married,F,5,tertiary,no,3192,yes,no,93,cellular,critical,5,mar,172,2,-1,0,unknown,0
28860,39,services,0,1,married,F,13,secondary,no,53,no,no,87,unknown,very good,5,mar,257,1,394,1,failure,1
28861,54,housemaid,0,2,married,F,9,tertiary,no,2473,no,no,86,cellular,Poor,5,mar,607,2,-1,0,unknown,1
28862,40,unemployed,0,3,single,F,12,secondary,no,334,no,no,84,cellular,critical,5,mar,219,1,91,6,other,1
28863,64,retired,0,1,,F,11,secondary,no,1220,no,no,93,cellular,unknown,5,mar,84,1,88,1,failure,0
28864,37,management,0,2,married,M,10,tertiary,no,6771,no,no,84,cellular,unknown,5,mar,319,1,-1,0,unknown,1
28865,36,services,1,1,married,F,11,secondary,no,52,yes,no,57,unknown,good,5,mar,498,2,179,7,success,1
28866,33,management,1,2,divorced,F,10,tertiary,no,2240,no,no,93,cellular,unknown,8,mar,264,2,278,1,success,1
28867,34,unknown,0,1,married,F,12,tertiary,no,798,yes,no,76,cellular,very good,8,mar,284,2,-1,0,unknown,0
28868,49,self-employed,0,2,divorced,M,11,tertiary,no,3293,no,no,84,cellular,critical,8,mar,111,3,585,6,other,0
28869,51,management,1,2,married,M,13,tertiary,no,2635,no,no,53,cellular,unknown,8,mar,209,2,188,3,success,0
28870,45,student,0,2,single,F,18,unknown,no,1527,no,no,87,cellular,poor,8,mar,132,1,-1,0,unknown,1
28871,31,technician,0,4,married,M,15,tertiary,no,1570,yes,no,90,unknown,poor,8,mar,277,4,286,1,failure,1
28872,38,student,1,4,single,F,14,unknown,no,444,no,no,54,cellular,very good,8,mar,157,3,206,6,success,0
28873,,admin.,1,0,married,M,10,tertiary,no,0,yes,yes,90,cellular,good,8,mar,124,2,-1,0,unknown,1
28874,59,unemployed,0,3,married,F,16,unknown,no,957,no,no,83,cellular,critical,8,mar,301,1,89,2,success,1
28875,33,unknown,1,4,single,M,14,tertiary,no,224,no,no,84,cellular,very good,8,mar,241,2,-1,0,unknown,1
28876,35,management,0,4,married,F,15,tertiary,no,2161,no,no,86,unknown,good,9,mar,139,2,181,3,success,1
28877,69,retired,1,2,married,F,14,unknown,no,426,no,no,69,telephone,critical,9,mar,225,1,90,1,success,1
28878,31,management,0,4,single,F,13,tertiary,no,147,no,no,89,cellular,good,9,mar,469,1,181,2,success,1
28879,76,retired,0,3,divorced,F,15,primary,no,802,no,no,64,cellular,very good,9,mar,241,1,181,5,success,1
28880,35,technician,0,3,married,F,17,unknown,no,294,yes,no,90,cellular,verygood,9,mar,301,1,90,4,success,1
28881,28,management,1,3,,M,14,tertiary,no,1825,no,no,90,cellular,very good,9,mar,236,1,-1,0,unknown,1
28882,34,management,1,3,married,M,11,tertiary,no,158,no,no,90,cellular,very good,9,mar,212,3,181,6,success,1
28883,33,management,1,1,married,M,12,tertiary,no,0,yes,no,90,cellular,unknown,9,mar,305,1,326,1,success,1
28884,36,services,0,0,married,F,13,secondary,no,4721,no,no,91,cellular,poor,9,mar,288,2,90,3,success,1
28885,44,management,1,3,married,F,18,unknown,no,282,no,no,87,cellular,unknown,9,mar,700,2,154,3,success,1
28886,28,management,0,2,,F,10,tertiary,no,187,no,no,93,cellular,good,9,mar,295,1,-1,0,unknown,1
28887,51,blue-collar,0,0,married,M,15,primary,no,3764,no,no,87,unknown,good,9,mar,450,3,181,6,success,1
28888,52,unemployed,1,1,married,F,13,secondary,no,1416,no,no,93,cellular,very good,10,mar,436,2,182,1,success,1
28889,61,retired,0,4,married,M,2,secondary,no,2801,yes,yes,,cellular,unknown,10,mar,239,1,-1,0,unknown,1
28890,,admin.,0,2,divorced,M,12,unknown,no,66,yes,no,87,cellular,good,10,mar,138,1,478,2,failure,0
28891,,retired,1,2,married,M,14,unknown,no,647,no,no,75,telephone,very good,10,mar,152,1,348,1,failure,0
28892,46,management,0,2,divorced,M,11,tertiary,no,461,no,no,88,cellular,good,10,mar,127,1,70,2,success,0
28893,71,retired,0,3,married,F,13,unknown,no,2171,no,no,87,cellular,good,10,mar,625,4,-1,0,unknown,0
28894,39,management,1,0,married,M,13,tertiary,no,494,no,no,84,cellular,good,10,mar,106,2,478,3,failure,1
28895,58,management,1,3,,F,18,tertiary,no,1016,no,no,92,telephone,good,11,mar,78,2,91,1,failure,0
28896,37,management,0,0,married,F,13,tertiary,no,0,no,no,90,cellular,critical,11,mar,129,4,107,2,failure,0
28897,37,unemployed,1,2,married,F,14,secondary,no,1978,no,no,84,cellular,critical,11,mar,335,1,-1,0,unknown,1
28898,29,management,0,1,single,F,10,tertiary,no,1351,no,no,88,cellular,very good,11,mar,228,1,91,1,failure,0
28899,75,retired,0,3,married,F,14,primary,no,1765,no,no,81,telephone,unknown,11,mar,282,2,181,2,success,0
28900,64,retired,0,0,married,F,16,primary,no,43,no,no,,cellular,very good,11,mar,117,1,91,1,success,0
28901,54,management,1,4,divorced,F,13,tertiary,no,7010,no,no,84,cellular,unknown,11,mar,275,2,-1,0,unknown,0
28902,33,self-employed,0,0,married,M,10,tertiary,no,1676,yes,no,87,cellular,critical,12,mar,102,2,184,2,failure,0
28903,27,management,0,1,single,M,6,tertiary,no,948,yes,no,74,unknown,very good,12,mar,121,2,207,1,failure,0
28904,36,management,0,0,married,F,12,tertiary,no,495,no,no,64,cellular,very good,12,mar,213,3,182,6,success,1
28905,40,management,1,0,single,M,13,tertiary,no,1509,no,no,69,cellular,good,15,mar,144,2,124,1,failure,0
28906,33,technician,1,1,married,M,13,secondary,no,1,yes,no,88,cellular,critical,15,mar,261,4,-1,0,unknown,0
28907,27,student,0,2,single,M,14,secondary,no,3754,no,no,76,cellular,very good,15,mar,106,3,98,1,other,0
28908,77,unknown,0,2,married,M,14,primary,no,29340,no,no,84,cellular,unknown,15,mar,257,1,91,2,other,1
28909,42,admin.,1,1,married,M,14,unknown,no,16517,no,no,47,cellular,unknown,15,mar,549,5,203,4,failure,0
28910,,retired,0,4,divorced,F,15,primary,no,0,no,no,94,telephone,critical,15,mar,506,2,195,1,other,1
28911,,admin.,0,3,single,M,6,secondary,no,206,yes,no,73,cellular,critical,15,mar,287,2,-1,0,unknown,0
28912,71,retired,1,3,married,M,13,tertiary,no,3561,no,no,89,telephone,poor,15,mar,577,7,-1,0,unknown,1
28913,75,retired,0,2,,F,17,primary,no,852,no,no,87,cellular,very good,15,mar,341,1,-1,0,unknown,0
28914,41,admin.,0,3,divorced,F,12,secondary,no,6046,yes,yes,96,telephone,critical,15,mar,300,6,182,2,success,1
28915,34,unknown,1,1,divorced,F,16,tertiary,no,12409,no,no,88,cellular,critical,16,mar,189,1,480,4,other,0
28916,38,management,0,2,married,F,3,unknown,no,76,no,no,,cellular,Poor,16,mar,261,1,-1,0,unknown,1
28917,47,housemaid,1,4,single,F,13,tertiary,no,3232,no,no,88,telephone,unknown,16,mar,294,1,274,2,failure,0
28918,60,retired,0,4,divorced,F,17,secondary,no,514,no,no,,cellular,critical,16,mar,263,1,124,9,other,1
28919,53,admin.,0,0,married,M,15,secondary,no,1796,no,no,91,telephone,good,16,mar,295,1,91,2,success,1
28920,61,retired,1,2,married,F,14,secondary,no,5196,no,no,52,telephone,very good,16,mar,244,2,95,4,other,0
28921,29,management,1,2,single,M,15,tertiary,no,874,yes,no,86,cellular,poor,16,mar,231,1,181,2,success,1
28922,70,retired,1,4,married,M,14,primary,no,3782,no,no,88,cellular,unknown,16,mar,618,1,-1,0,unknown,0
28923,86,retired,0,3,,M,14,primary,no,1817,no,no,88,cellular,critical,16,mar,272,3,-1,0,unknown,0
28924,28,admin.,1,0,,M,16,secondary,no,897,no,no,47,cellular,good,17,mar,395,1,285,1,success,0
28925,,self-employed,1,3,single,M,4,tertiary,no,780,no,no,,cellular,very good,17,mar,272,3,-1,0,unknown,1
28926,,services,1,3,divorced,F,13,secondary,no,0,no,no,81,cellular,good,18,mar,362,1,290,3,success,1
28927,59,retired,0,4,married,M,17,secondary,no,2126,no,no,92,cellular,unknown,18,mar,359,1,343,1,failure,0
28928,35,admin.,0,0,married,F,3,secondary,no,304,no,no,87,cellular,very good,18,mar,237,1,-1,0,unknown,1
28929,27,technician,1,0,single,F,18,tertiary,no,1976,no,no,57,cellular,critical,18,mar,394,2,101,1,other,0
28930,86,retired,0,2,married,M,15,secondary,no,1503,no,no,84,telephone,unknown,18,mar,165,3,101,1,other,0
28931,52,technician,1,4,single,M,13,secondary,no,436,no,yes,81,unknown,very good,22,mar,95,1,-1,0,unknown,1
28932,43,management,1,2,,M,3,tertiary,no,2367,no,no,91,cellular,critical,22,mar,173,2,181,4,success,1
28933,35,management,0,0,,M,14,tertiary,no,5958,yes,no,84,cellular,poor,22,mar,215,1,-1,0,unknown,1
28934,27,management,0,2,single,F,16,tertiary,no,6791,no,no,94,telephone,good,22,mar,174,2,229,28,success,0
28935,42,unemployed,0,0,married,M,9,secondary,no,0,yes,yes,64,cellular,very good,23,mar,158,1,330,12,failure,0
28936,29,self-employed,1,3,,M,11,tertiary,no,655,no,no,84,cellular,poor,23,mar,273,1,-1,0,unknown,1
28937,30,student,0,0,single,F,17,secondary,no,1681,no,no,54,cellular,unknown,23,mar,128,1,106,2,success,1
28938,28,management,1,4,single,M,14,tertiary,no,866,no,no,,cellular,unknown,23,mar,191,2,-1,0,unknown,1
28939,37,services,0,0,married,F,13,secondary,no,2678,no,no,91,unknown,verygood,25,mar,156,1,-1,0,unknown,1
28940,62,unknown,1,3,married,M,13,tertiary,no,3371,no,no,94,unknown,poor,25,mar,187,1,178,2,success,1
28941,20,student,1,1,single,M,11,unknown,no,179,no,no,53,cellular,very good,25,mar,196,3,182,3,failure,0
28942,77,unknown,1,4,married,M,12,tertiary,no,5619,no,no,70,cellular,critical,25,mar,189,1,-1,0,unknown,0
28943,26,unknown,0,1,single,F,14,tertiary,no,1370,no,no,88,cellular,very good,25,mar,231,1,295,1,other,0
28944,58,unknown,1,4,married,F,14,secondary,no,307,no,no,,telephone,critical,25,mar,282,2,-1,0,unknown,0
28945,26,student,1,3,married,M,4,tertiary,no,8750,no,no,88,cellular,good,26,mar,98,2,-1,0,unknown,0
28946,57,unknown,1,2,married,M,15,primary,no,780,no,no,91,cellular,good,26,mar,94,2,-1,0,unknown,0
28947,47,management,1,1,single,M,15,tertiary,no,334,yes,no,,cellular,unknown,26,mar,360,1,326,8,failure,1
28948,39,technician,1,3,single,F,15,unknown,no,393,no,no,93,cellular,poor,26,mar,281,1,-1,0,unknown,1
28949,82,retired,0,2,divorced,F,14,primary,no,1419,no,no,90,telephone,critical,26,mar,139,1,-1,0,unknown,0
28950,59,retired,1,4,married,M,10,unknown,no,4007,no,no,79,cellular,very good,26,mar,157,2,116,4,failure,0
28951,35,unknown,1,3,married,F,16,tertiary,no,957,yes,no,95,cellular,poor,26,mar,263,4,667,4,failure,0
28952,70,management,0,0,married,M,3,tertiary,no,1295,no,no,85,unknown,critical,26,mar,698,1,-1,0,unknown,0
28953,,admin.,0,3,married,F,14,tertiary,no,1145,yes,no,93,cellular,critical,29,mar,198,2,181,3,failure,0
28954,45,unknown,0,0,married,F,12,secondary,no,2981,yes,yes,,cellular,good,29,mar,88,3,311,3,failure,0
28955,51,admin.,1,2,married,M,7,secondary,no,1204,no,no,88,cellular,critical,29,mar,317,4,-1,0,unknown,0
28956,,technician,0,1,married,F,13,secondary,no,2152,no,no,,cellular,unknown,30,mar,361,2,181,2,failure,0
28957,40,admin.,1,2,married,F,17,secondary,no,3126,yes,no,79,cellular,very good,30,mar,186,2,90,5,failure,0
28958,23,services,0,0,single,F,13,secondary,no,488,no,no,80,cellular,unknown,30,mar,236,1,92,2,other,1
28959,31,management,1,3,single,F,12,tertiary,no,9629,no,no,95,cellular,good,30,mar,371,1,174,4,failure,0
28960,33,admin.,0,2,single,M,12,tertiary,no,7608,no,no,88,cellular,unknown,30,mar,238,4,-1,0,unknown,1
28961,44,admin.,0,4,divorced,M,16,unknown,no,558,yes,no,83,cellular,unknown,31,mar,262,2,-1,0,unknown,1
28962,80,retired,0,2,divorced,M,19,primary,no,235,no,no,93,cellular,very good,31,mar,577,1,223,3,other,1
28963,27,self-employed,0,4,single,M,16,tertiary,no,1393,no,no,48,cellular,good,31,mar,382,1,271,1,failure,0
28964,34,blue-collar,0,0,married,M,13,primary,no,1666,yes,no,82,unknown,very good,31,mar,30,1,-1,0,unknown,0
28965,26,management,1,0,single,F,11,tertiary,no,3,yes,yes,85,cellular,very good,1,apr,149,1,350,1,success,1
28966,61,management,0,3,married,M,14,tertiary,no,0,yes,yes,92,cellular,very good,1,apr,158,1,115,2,failure,0
28967,50,technician,1,1,divorced,F,9,secondary,no,0,no,no,94,cellular,critical,1,apr,280,1,184,3,success,1
28968,33,technician,0,2,,F,15,secondary,no,234,no,no,90,cellular,critical,1,apr,176,1,370,2,failure,0
28969,46,management,0,3,married,F,14,unknown,no,2466,no,no,89,unknown,good,1,apr,216,3,370,1,failure,1
28970,26,management,1,3,single,M,9,tertiary,no,7628,no,no,78,cellular,critical,1,apr,263,1,-1,0,unknown,0
28971,47,unknown,0,0,married,M,8,unknown,no,70,yes,no,90,cellular,critical,5,apr,144,4,374,2,success,1
28972,53,blue-collar,1,1,married,M,10,secondary,no,3079,no,no,59,cellular,very good,5,apr,759,1,-1,0,unknown,0
28973,53,admin.,1,0,married,M,11,secondary,no,459,no,no,94,cellular,critical,5,apr,558,1,-1,0,unknown,1
28974,54,technician,1,1,single,M,10,tertiary,no,118,no,no,78,unknown,critical,5,apr,280,1,-1,0,unknown,1
